exchange:busdpp, pre_coin:XLM, post_coin:USD, p&l:0.0039033758640822924 USD
exchange:binance, pre_coin:UMA, post_coin:BTC, p&l:0 BTC
exchange:binancefuturetw, pre_coin:ADA, post_coin:USD, p&l:-0.005176412513555717 USD
exchange:binance, pre_coin:UNFI, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:BTM, post_coin:USDT, p&l:-0.002721897873038115 USDT
exchange:husdtpp, pre_coin:SNX, post_coin:USDT, p&l:0.0176196598948537 USDT
exchange:ftxfutureqt, pre_coin:SOL, post_coin:USD, p&l:0.04256137009745253 USD
exchange:huobi, pre_coin:EOS, post_coin:USDT, p&l:0.0004624010172824544 USDT
exchange:binance, pre_coin:BNT, post_coin:USDT, p&l:-0.006264946613223854 USDT
exchange:husdtcpp, pre_coin:SUSHI, post_coin:USDT, p&l:0.004126596515404035 USDT
exchange:husdtcpp, pre_coin:ZEN, post_coin:USDT, p&l:0.01848164930535856 USDT
exchange:huobi, pre_coin:CSPR, post_coin:BTC, p&l:0.02003338898163598 BTC
exchange:binance, pre_coin:SUSHI, post_coin:BUSD, p&l:-0.006104861687158181 BUSD
exchange:ftxfuturepp, pre_coin:ETC, post_coin:USD, p&l:-0.0027940841690059504 USD
exchange:okexfuturepp, pre_coin:ADA, post_coin:USD, p&l:-0.015913536141468843 USD
exchange:huobi, pre_coin:FTT, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:ETH, post_coin:BTC, p&l:0 BTC
exchange:okex, pre_coin:BTC, post_coin:USDT, p&l:-0.0002487796146344312 USDT
exchange:huobifutureqt, pre_coin:EOS, post_coin:USD, p&l:-0.0005137244625161852 USD
exchange:okex, pre_coin:ONT, post_coin:USDT, p&l:-0.0015487957254431972 USDT
exchange:okexfuturenq, pre_coin:XRP, post_coin:USD, p&l:0.012499387368156256 USD
exchange:ftx, pre_coin:ORBS, post_coin:USD, p&l:-0.028076619822454907 USD
exchange:binance, pre_coin:THETA, post_coin:BUSD, p&l:0.01666668994945586 BUSD
exchange:huobi, pre_coin:LRC, post_coin:USDT, p&l:-0.016536077226930068 USDT
exchange:binance, pre_coin:REEF, post_coin:BTC, p&l:-0.14740505241450463 BTC
exchange:ftxfuturepp, pre_coin:XRP, post_coin:USD, p&l:0.014844271863508007 USD
exchange:okex, pre_coin:KSM, post_coin:USDT, p&l:0.02384514626647216 USDT
exchange:huobifuturenw, pre_coin:ETC, post_coin:USD, p&l:0.008866652171267697 USD
exchange:busdpp, pre_coin:TRX, post_coin:USD, p&l:0.00274348422496562 USD
exchange:binancefuturepp, pre_coin:LRC, post_coin:USDT, p&l:-0.009139026877510337 USDT
exchange:ftxfuturepp, pre_coin:SC, post_coin:USD, p&l:0.024276152736946166 USD
exchange:okex, pre_coin:COMP, post_coin:BTC, p&l:0 BTC
exchange:binancefuturepp, pre_coin:DGB, post_coin:USDT, p&l:0.0137471842801975 USDT
exchange:binancefuturepp, pre_coin:KSM, post_coin:USDT, p&l:-0.026148990824413798 USDT
exchange:husdtcpp, pre_coin:SOL, post_coin:USDT, p&l:0.02720706633863612 USDT
exchange:huobi, pre_coin:BLZ, post_coin:USDT, p&l:-0.008700779905161937 USDT
exchange:busdpp, pre_coin:ADA, post_coin:USD, p&l:0.0038863696137374504 USD
exchange:huobifuturepp, pre_coin:XCH, post_coin:USD, p&l:0.02134802525400037 USD
exchange:binancefuturepp, pre_coin:ZRX, post_coin:USDT, p&l:0.008581047611574188 USDT
exchange:okex, pre_coin:ADA, post_coin:BTC, p&l:0 BTC
exchange:ftx, pre_coin:CEL, post_coin:BTC, p&l:0.0001777347647469174 BTC
exchange:binance, pre_coin:STMX, post_coin:BTC, p&l:-0.1212191709233128 BTC
exchange:husdtpp, pre_coin:KAVA, post_coin:USDT, p&l:0.031082431697074142 USDT
exchange:husdtcpp, pre_coin:KAVA, post_coin:USDT, p&l:0.031082431697074142 USDT
exchange:binance, pre_coin:SAND, post_coin:BTC, p&l:-0.007380073800737907 BTC
exchange:binance, pre_coin:RUNE, post_coin:BUSD, p&l:-0.9673370129306225 BUSD
exchange:busdpp, pre_coin:DOT, post_coin:USD, p&l:0.020379137603600883 USD
exchange:huobi, pre_coin:FORTH, post_coin:USDT, p&l:-0.009868494014944273 USDT
exchange:binance, pre_coin:ADA, post_coin:USDT, p&l:0.005831672738404681 USDT
exchange:okex, pre_coin:BAL, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:LIT, post_coin:USDT, p&l:-0.018108563325135885 USDT
exchange:binance, pre_coin:MANA, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:DODO, post_coin:BUSD, p&l:0.008807166430929048 BUSD
exchange:huobi, pre_coin:ZEN, post_coin:BTC, p&l:0.004960141040248001 BTC
exchange:huobifuturepp, pre_coin:DASH, post_coin:USD, p&l:0.0030040462276825775 USD
exchange:okex, pre_coin:ETC, post_coin:USDT, p&l:-0.008427413525156524 USDT
exchange:binancefuturepp, pre_coin:SNX, post_coin:USDT, p&l:0.006929547015941839 USDT
exchange:huobifuturepp, pre_coin:ANT, post_coin:USD, p&l:-0.020256076097511677 USD
exchange:binance, pre_coin:KNC, post_coin:USDT, p&l:-0.01877519437892361 USDT
exchange:huobi, pre_coin:ZKS, post_coin:BTC, p&l:0.019370518198826847 BTC
exchange:binancefuturepp, pre_coin:ALICE, post_coin:USDT, p&l:-0.008498849536681896 USDT
exchange:okexfuturenw, pre_coin:BCH, post_coin:USD, p&l:0.006308920738652857 USD
exchange:binance, pre_coin:CAKE, post_coin:USDT, p&l:0.029728587788551364 USDT
exchange:okexfuturepp, pre_coin:BTT, post_coin:USD, p&l:-0.00731936145688683 USD
exchange:okexfuturepp, pre_coin:XTZ, post_coin:USD, p&l:0.0024888463944461314 USD
exchange:okexfuturepp, pre_coin:UNI, post_coin:USD, p&l:-0.003804430601083597 USD
exchange:huobi, pre_coin:TRX, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:KSM, post_coin:BTC, p&l:-0.009233199663427949 BTC
exchange:binance, pre_coin:SKL, post_coin:BUSD, p&l:0.016562900909701916 BUSD
exchange:ftx, pre_coin:YFI, post_coin:BTC, p&l:-0.0058790593505039235 BTC
exchange:huobi, pre_coin:CHR, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturepp, pre_coin:MTL, post_coin:USD, p&l:-0.017211138788703506 USD
exchange:binance, pre_coin:DOT, post_coin:BTC, p&l:0.00870044052863439 BTC
exchange:binancefuturepp, pre_coin:XMR, post_coin:USDT, p&l:0.018117745108691574 USDT
exchange:huobi, pre_coin:BADGER, post_coin:BTC, p&l:0.0164292681691125 BTC
exchange:okex, pre_coin:USDC, post_coin:BTC, p&l:0 BTC
exchange:okexfuturepp, pre_coin:THETA, post_coin:USD, p&l:0.0215588699914242 USD
exchange:okex, pre_coin:FLOW, post_coin:BTC, p&l:-0.012173419467700786 BTC
exchange:binance, pre_coin:IOTA, post_coin:BUSD, p&l:0.001862860787983811 BUSD
exchange:husdtpp, pre_coin:LTC, post_coin:USDT, p&l:-0.0006090749624306779 USDT
exchange:binancefuturepp, pre_coin:NEAR, post_coin:USDT, p&l:-0.004955001671698378 USDT
exchange:okexfuturepp, pre_coin:TRX, post_coin:USD, p&l:0.002349256068911565 USD
exchange:okex, pre_coin:ANT, post_coin:USDT, p&l:-0.005769814106533655 USDT
exchange:binance, pre_coin:TRU, post_coin:USDT, p&l:-0.009867856429538135 USDT
exchange:binance, pre_coin:LINA, post_coin:BTC, p&l:-0.04055566274358491 BTC
exchange:bitmexqt, pre_coin:TRX, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:XLM, post_coin:BUSD, p&l:0.011109624561327802 BUSD
exchange:huobi, pre_coin:VET, post_coin:BTC, p&l:-0.0031379643811360047 BTC
exchange:husdtcpp, pre_coin:ETH, post_coin:USDT, p&l:0.01222730181984577 USDT
exchange:binance, pre_coin:YFI, post_coin:BTC, p&l:-0.005193785405799511 BTC
exchange:okex, pre_coin:XRP, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:NEAR, post_coin:USDT, p&l:0.001570606416537279 USDT
exchange:husdtcpp, pre_coin:AAVE, post_coin:USDT, p&l:-0.02100624881435753 USDT
exchange:huobi, pre_coin:RSR, post_coin:USDT, p&l:-0.004335207464243873 USDT
exchange:binance, pre_coin:QTUM, post_coin:BUSD, p&l:-0.011372008251986476 BUSD
exchange:binance, pre_coin:KEEP, post_coin:BUSD, p&l:11.868571018076292 BUSD
exchange:ftx, pre_coin:SRM, post_coin:USD, p&l:-0.00720268766420773 USD
exchange:huobifutureqt, pre_coin:BSV, post_coin:USD, p&l:-0.010185959683791102 USD
exchange:husdtpp, pre_coin:ADA, post_coin:USDT, p&l:0.003433607366847724 USDT
exchange:binancefuturepp, pre_coin:XEM, post_coin:USDT, p&l:-0.02206445136607793 USDT
exchange:binance, pre_coin:FTT, post_coin:BUSD, p&l:0.0028019849844591604 BUSD
exchange:okexfuturetw, pre_coin:ETC, post_coin:USD, p&l:-0.0012012616525113318 USD
exchange:husdtpp, pre_coin:1INCH, post_coin:USDT, p&l:0.01323328300241533 USDT
exchange:huobi, pre_coin:NEO, post_coin:BTC, p&l:-0.0010427528675703845 BTC
exchange:okex, pre_coin:HBAR, post_coin:USDT, p&l:-0.014501623547138576 USDT
exchange:binance, pre_coin:NEAR, post_coin:USDT, p&l:-0.005005798294453134 USDT
exchange:husdtpp, pre_coin:ATOM, post_coin:USDT, p&l:0.00726425295967692 USDT
exchange:huobi, pre_coin:TRB, post_coin:USDT, p&l:0.011056188982706772 USDT
exchange:binance, pre_coin:JST, post_coin:USDT, p&l:0.003771079352299145 USDT
exchange:huobi, pre_coin:KAVA, post_coin:BTC, p&l:0.016621367342672055 BTC
exchange:husdtpp, pre_coin:STORJ, post_coin:USDT, p&l:0.002346126794839254 USDT
exchange:huobi, pre_coin:KNC, post_coin:USDT, p&l:-0.006560092826113695 USDT
exchange:huobi, pre_coin:AKRO, post_coin:BTC, p&l:-0.004078916308838942 BTC
exchange:huobifuturenw, pre_coin:TRX, post_coin:USD, p&l:0 USD
exchange:binance, pre_coin:SHIB, post_coin:USDT, p&l:-0.013943584111253515 USDT
exchange:okex, pre_coin:BADGER, post_coin:USDT, p&l:-0.0042561966988713396 USDT
exchange:okexfutureqt, pre_coin:XRP, post_coin:USD, p&l:0.009382024073235185 USD
exchange:binance, pre_coin:XEM, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:NEO, post_coin:USDT, p&l:0.013799556605031738 USDT
exchange:binance, pre_coin:NKN, post_coin:BTC, p&l:-0.004966887417218624 BTC
exchange:binance, pre_coin:BTT, post_coin:BUSD, p&l:-0.00607614275366275 BUSD
exchange:binancefuturepp, pre_coin:ALPHA, post_coin:USDT, p&l:0.027363924854912014 USDT
exchange:binance, pre_coin:BAL, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:DASH, post_coin:USDT, p&l:0.011843983275844572 USDT
exchange:binance, pre_coin:CHR, post_coin:BUSD, p&l:50.94219250377024 BUSD
exchange:okexfuturepp, pre_coin:KSM, post_coin:USD, p&l:-0.011840883699946403 USD
exchange:binance, pre_coin:COTI, post_coin:BUSD, p&l:0.00017880332047859326 BUSD
exchange:busdpp, pre_coin:FIL, post_coin:USD, p&l:0.011099964441730448 USD
exchange:okex, pre_coin:MKR, post_coin:USDT, p&l:0.0018091991082782588 USDT
exchange:bitmextw, pre_coin:ETH, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:CHZ, post_coin:USDT, p&l:0.05278462555831798 USDT
exchange:binance, pre_coin:TOMO, post_coin:BTC, p&l:0 BTC
exchange:husdtpp, pre_coin:ETH, post_coin:USDT, p&l:0.01222730181984577 USDT
exchange:okexfuturepp, pre_coin:QTUM, post_coin:USD, p&l:-0.0036968841992653934 USD
exchange:binance, pre_coin:WAVES, post_coin:BUSD, p&l:-0.003929178159709612 BUSD
exchange:okexfuturetw, pre_coin:LINK, post_coin:USD, p&l:0.012848734177285603 USD
exchange:binance, pre_coin:CAKE, post_coin:BTC, p&l:-0.0039579198581923825 BTC
exchange:binance, pre_coin:NEO, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:IOTA, post_coin:USDT, p&l:0.003353189073225016 USDT
exchange:husdtpp, pre_coin:BNT, post_coin:USDT, p&l:-0.004466651117725595 USDT
exchange:okex, pre_coin:AAVE, post_coin:USDT, p&l:-0.0024806123679808056 USDT
exchange:huobifuturepp, pre_coin:NEO, post_coin:USD, p&l:0.0056605526711361875 USD
exchange:binance, pre_coin:NEO, post_coin:BUSD, p&l:0.0048741490932968645 BUSD
exchange:okexfuturenq, pre_coin:DOT, post_coin:USD, p&l:0.0114529614841139 USD
exchange:binance, pre_coin:SC, post_coin:BUSD, p&l:-0.012837048490460856 BUSD
exchange:okex, pre_coin:ZRX, post_coin:BTC, p&l:0 BTC
exchange:bitmexqt, pre_coin:BTC, post_coin:USD, p&l:-0.00036714493413425586 USD
exchange:ftxfuturepp, pre_coin:LINK, post_coin:USD, p&l:0.016481952536434807 USD
exchange:binance, pre_coin:FTT, post_coin:USDT, p&l:-0.00006892658438173438 USDT
exchange:huobifuturepp, pre_coin:RSR, post_coin:USD, p&l:0.012486845270644142 USD
exchange:ftxfuturenq, pre_coin:BTC, post_coin:USD, p&l:-0.0006649098234684514 USD
exchange:binance, pre_coin:TRX, post_coin:USDT, p&l:0.0027418723070897766 USDT
exchange:huobifuturepp, pre_coin:LINK, post_coin:USD, p&l:0.004536949284527525 USD
exchange:okexfutureqt, pre_coin:LINK, post_coin:USD, p&l:0.01799693453015827 USD
exchange:binancefutureqt, pre_coin:LINK, post_coin:USD, p&l:0.009989969893282824 USD
exchange:husdtpp, pre_coin:BTT, post_coin:USDT, p&l:0.0002001826992965583 USDT
exchange:okexfuturepp, pre_coin:XRP, post_coin:USD, p&l:0.011360241363338464 USD
exchange:binance, pre_coin:CTK, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturepp, pre_coin:BAT, post_coin:USD, p&l:0.0006543836088555022 USD
exchange:binancefuturepp, pre_coin:TOMO, post_coin:USDT, p&l:0.009941813007193101 USDT
exchange:binance, pre_coin:FIL, post_coin:USDT, p&l:0.012701737916774647 USDT
exchange:huobifuturenw, pre_coin:BSV, post_coin:USD, p&l:0.004513133973854666 USD
exchange:binancefuturepp, pre_coin:VET, post_coin:USDT, p&l:0.01941534662477129 USDT
exchange:huobi, pre_coin:HT, post_coin:USDT, p&l:0.011851820993761697 USDT
exchange:huobifuturepp, pre_coin:LTC, post_coin:USD, p&l:0.015926076903138187 USD
exchange:binancefuturepp, pre_coin:TRB, post_coin:USDT, p&l:0.007838719859110777 USDT
exchange:binance, pre_coin:ATOM, post_coin:USDT, p&l:0.015633104076652415 USDT
exchange:husdtpp, pre_coin:LINK, post_coin:USDT, p&l:0.009579787583424038 USDT
exchange:okex, pre_coin:MANA, post_coin:BTC, p&l:0 BTC
exchange:ftxfutureqt, pre_coin:ALGO, post_coin:USD, p&l:-0.008521366279044873 USD
exchange:huobi, pre_coin:BSV, post_coin:USDT, p&l:0.0014157240187433473 USDT
exchange:husdtpp, pre_coin:THETA, post_coin:USDT, p&l:0.005795776219646553 USDT
exchange:okex, pre_coin:OKB, post_coin:USDT, p&l:0.003243650912716056 USDT
exchange:huobifuturepp, pre_coin:BSV, post_coin:USD, p&l:0.005935695432151666 USD
exchange:okex, pre_coin:EOS, post_coin:USDT, p&l:-0.0008129962508287569 USDT
exchange:huobifuturepp, pre_coin:XMR, post_coin:USD, p&l:0.01656265627414144 USD
exchange:okexfuturepp, pre_coin:ZEC, post_coin:USD, p&l:-0.0036716295487264627 USD
exchange:huobi, pre_coin:XCH, post_coin:BTC, p&l:0.008741352945390135 BTC
exchange:husdtpp, pre_coin:QTUM, post_coin:USDT, p&l:0.006445996497032702 USDT
exchange:huobi, pre_coin:EOS, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:ETC, post_coin:BTC, p&l:-0.006539991162173964 BTC
exchange:binancefuturepp, pre_coin:IOST, post_coin:USDT, p&l:0.00010645297900602202 USDT
exchange:okex, pre_coin:NEAR, post_coin:BTC, p&l:0 BTC
exchange:huobifuturenw, pre_coin:EOS, post_coin:USD, p&l:0.009195693242056269 USD
exchange:husdtcpp, pre_coin:UNI, post_coin:USDT, p&l:0.012140189498043075 USDT
exchange:binancefuturetw, pre_coin:ETH, post_coin:USD, p&l:0.0016886420238213518 USD
exchange:busdpp, pre_coin:THETA, post_coin:USD, p&l:-0.9767719950330627 USD
exchange:okex, pre_coin:ICX, post_coin:USDT, p&l:0.006471619743963153 USDT
exchange:binance, pre_coin:HBAR, post_coin:USDT, p&l:-0.05341936455883323 USDT
exchange:okexfuturepp, pre_coin:DASH, post_coin:USD, p&l:0.012656153440454565 USD
exchange:binance, pre_coin:GTC, post_coin:BTC, p&l:-0.014303832502516656 BTC
exchange:ftx, pre_coin:DOGE, post_coin:BTC, p&l:0 BTC
exchange:huobifutureqt, pre_coin:BTC, post_coin:USD, p&l:0.0023819901547201816 USD
exchange:binance, pre_coin:SC, post_coin:USDT, p&l:-0.02300525296006073 USDT
exchange:ftxfuturetw, pre_coin:BNB, post_coin:USD, p&l:0.024433423484669703 USD
exchange:okexfuturenw, pre_coin:BTC, post_coin:USD, p&l:-0.0002442488573194401 USD
exchange:okex, pre_coin:BNT, post_coin:USDT, p&l:0.00204425499831129 USDT
exchange:huobifuturepp, pre_coin:CRV, post_coin:USD, p&l:-0.0013286895600993498 USD
exchange:binance, pre_coin:DOGE, post_coin:BUSD, p&l:0.011144108134244046 BUSD
exchange:binance, pre_coin:RSR, post_coin:BUSD, p&l:-0.0014856425246815297 BUSD
exchange:okex, pre_coin:CHZ, post_coin:USDT, p&l:0.0035694905246814734 USDT
exchange:okex, pre_coin:LINK, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:SNX, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:BTS, post_coin:USDT, p&l:-0.006978697994839189 USDT
exchange:husdtpp, pre_coin:KSM, post_coin:USDT, p&l:-0.007019759695668926 USDT
exchange:ftx, pre_coin:USDT, post_coin:USD, p&l:0 USD
exchange:binance, pre_coin:DGB, post_coin:USDT, p&l:0.03577317321560258 USDT
exchange:ftxfuturetw, pre_coin:COMP, post_coin:USD, p&l:0.004041484524898831 USD
exchange:husdtpp, pre_coin:KNC, post_coin:USDT, p&l:0.0328302970080796 USDT
exchange:husdtcpp, pre_coin:XEM, post_coin:USDT, p&l:0.016745689336166603 USDT
exchange:huobi, pre_coin:WOO, post_coin:BTC, p&l:-0.008860189934966067 BTC
exchange:binance, pre_coin:SXP, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:OMG, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:MTA, post_coin:BTC, p&l:0.010986003507731601 BTC
exchange:binance, pre_coin:BNB, post_coin:USDT, p&l:0.020927353741801102 USDT
exchange:husdtpp, pre_coin:NEO, post_coin:USDT, p&l:0.0028158761147449862 USDT
exchange:binancefuturepp, pre_coin:MANA, post_coin:USDT, p&l:-0.0005264563611528938 USDT
exchange:okexfuturenw, pre_coin:ETC, post_coin:USD, p&l:-0.010343697676992392 USD
exchange:okex, pre_coin:BADGER, post_coin:BTC, p&l:-0.019152404237978926 BTC
exchange:huobi, pre_coin:BSV, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:THETA, post_coin:BTC, p&l:-0.0003420425669101723 BTC
exchange:ftxfuturetw, pre_coin:TRX, post_coin:USD, p&l:0.002888475472437202 USD
exchange:huobi, pre_coin:ONE, post_coin:BTC, p&l:0 BTC
exchange:bitmexqt, pre_coin:ETH, post_coin:BTC, p&l:0 BTC
exchange:bitmextw, pre_coin:ADA, post_coin:BTC, p&l:-0.0019433647973347012 BTC
exchange:huobi, pre_coin:O3, post_coin:BTC, p&l:-0.061623361336925586 BTC
exchange:binancefuturepp, pre_coin:CTK, post_coin:USDT, p&l:-0.004373415644875478 USDT
exchange:okexfuturenw, pre_coin:LTC, post_coin:USD, p&l:0.0018224398457433733 USD
exchange:ftxfutureqt, pre_coin:BCH, post_coin:USD, p&l:0.004814151365875485 USD
exchange:huobifuturetw, pre_coin:LINK, post_coin:USD, p&l:0.009936600896173431 USD
exchange:ftx, pre_coin:GRT, post_coin:USD, p&l:0.011553351321901273 USD
exchange:binance, pre_coin:XLM, post_coin:USDT, p&l:0.0001549919732612981 USDT
exchange:binance, pre_coin:BCH, post_coin:BUSD, p&l:-0.008390911368024168 BUSD
exchange:okex, pre_coin:CRO, post_coin:USDT, p&l:0.007866407307089318 USDT
exchange:huobi, pre_coin:SC, post_coin:USDT, p&l:0.012115562781584988 USDT
exchange:binance, pre_coin:SOL, post_coin:BTC, p&l:-0.018982143218330028 BTC
exchange:ftx, pre_coin:BAND, post_coin:USD, p&l:0.011269679200762495 USD
exchange:huobi, pre_coin:KAVA, post_coin:USDT, p&l:0.01582959784141491 USDT
exchange:binance, pre_coin:GRT, post_coin:BTC, p&l:-0.0016716563789545003 BTC
exchange:husdtcpp, pre_coin:TRX, post_coin:USDT, p&l:0.00873628195499676 USDT
exchange:binancefuturepp, pre_coin:ICX, post_coin:USDT, p&l:-0.0013515333096375537 USDT
exchange:okex, pre_coin:ALPHA, post_coin:USDT, p&l:0.005338859322855161 USDT
exchange:ftxfutureqt, pre_coin:LTC, post_coin:USD, p&l:0.01163856592438628 USD
exchange:ftxfuturepp, pre_coin:CRV, post_coin:USD, p&l:0.002303633290806406 USD
exchange:ftxfuturepp, pre_coin:XEM, post_coin:USD, p&l:-0.0024259195285368795 USD
exchange:binancefuturepp, pre_coin:HOT, post_coin:USDT, p&l:0.004564418510636603 USDT
exchange:okexfuturetw, pre_coin:XRP, post_coin:USD, p&l:0.006244062306128173 USD
exchange:ftxfuturetw, pre_coin:USDT, post_coin:USD, p&l:0 USD
exchange:husdtpp, pre_coin:SKL, post_coin:USDT, p&l:0.0013587969425632451 USDT
exchange:binance, pre_coin:LIT, post_coin:BUSD, p&l:-0.013718172035993903 BUSD
exchange:ftxfuturepp, pre_coin:BAND, post_coin:USD, p&l:0.008338356261892388 USD
exchange:binance, pre_coin:ANKR, post_coin:BTC, p&l:-0.000033029462280564914 BTC
exchange:binance, pre_coin:DODO, post_coin:BTC, p&l:0 BTC
exchange:huobi, pre_coin:CHZ, post_coin:BTC, p&l:0.023430266512393105 BTC
exchange:husdtpp, pre_coin:BTS, post_coin:USDT, p&l:0.004489136296064844 USDT
exchange:binance, pre_coin:XMR, post_coin:USDT, p&l:0.01829165205565708 USDT
exchange:huobi, pre_coin:ONT, post_coin:USDT, p&l:-0.0060592774878238664 USDT
exchange:okexfuturepp, pre_coin:FIL, post_coin:USD, p&l:-0.006829930679603691 USD
exchange:huobi, pre_coin:ZEC, post_coin:USDT, p&l:0.0024198577181020475 USDT
exchange:okex, pre_coin:DASH, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturetw, pre_coin:DOGE, post_coin:USD, p&l:0.0057546822799543484 USD
exchange:huobi, pre_coin:MANA, post_coin:USDT, p&l:0.007085608458017978 USDT
exchange:binancefuturetw, pre_coin:BCH, post_coin:USD, p&l:-0.0053067236358355085 USD
exchange:husdtcpp, pre_coin:ICP, post_coin:USDT, p&l:0.017772629681708008 USDT
exchange:binance, pre_coin:DODO, post_coin:USDT, p&l:0.013107998457604353 USDT
exchange:ftx, pre_coin:XRP, post_coin:USD, p&l:-0.00792199015232331 USD
exchange:huobi, pre_coin:ICP, post_coin:USDT, p&l:0.002916928914358241 USDT
exchange:husdtpp, pre_coin:REEF, post_coin:USDT, p&l:-0.0012194946034340681 USDT
exchange:ftxfutureqt, pre_coin:ETH, post_coin:USD, p&l:-0.0035677028473373174 USD
exchange:okexfuturetw, pre_coin:ADA, post_coin:USD, p&l:-0.005428059234920846 USD
exchange:binance, pre_coin:CTK, post_coin:BUSD, p&l:0.0108679275095247 BUSD
exchange:okex, pre_coin:BAND, post_coin:USDT, p&l:-0.011094278473559593 USDT
exchange:binance, pre_coin:RAMP, post_coin:USDT, p&l:-0.004012956040129523 USDT
exchange:binance, pre_coin:TOMO, post_coin:BUSD, p&l:-0.007392538804243842 BUSD
exchange:okex, pre_coin:ICP, post_coin:BTC, p&l:-0.0009077801308683409 BTC
exchange:okex, pre_coin:EOS, post_coin:BTC, p&l:0 BTC
exchange:ftxfuturepp, pre_coin:USDT, post_coin:USD, p&l:0 USD
exchange:huobi, pre_coin:BAND, post_coin:USDT, p&l:-0.005211522566740179 USDT
exchange:ftxfuturepp, pre_coin:CONV, post_coin:USD, p&l:-0.028620151603399147 USD
exchange:huobifuturetw, pre_coin:BTC, post_coin:USD, p&l:-0.001772143800595316 USD
exchange:okexfuturenq, pre_coin:EOS, post_coin:USD, p&l:-0.00015108659781193357 USD
exchange:ftx, pre_coin:SUSHI, post_coin:USD, p&l:0.006933925185741208 USD
exchange:binance, pre_coin:YFII, post_coin:USDT, p&l:-0.005525095689882464 USDT
exchange:binance, pre_coin:FORTH, post_coin:BUSD, p&l:-0.00967339299068648 BUSD
exchange:husdtpp, pre_coin:OGN, post_coin:USDT, p&l:0.01787563564562067 USDT
exchange:okex, pre_coin:SOL, post_coin:USDT, p&l:0.028155941747457724 USDT
exchange:huobi, pre_coin:COMP, post_coin:USDT, p&l:0.003055227482763101 USDT
exchange:binancefuturepp, pre_coin:ICP, post_coin:USDT, p&l:0.019772501681738497 USDT
exchange:husdtcpp, pre_coin:ONE, post_coin:USDT, p&l:-0.003072303463689585 USDT
exchange:huobi, pre_coin:GTC, post_coin:BTC, p&l:0.0014313143119144556 BTC
exchange:binancefuturepp, pre_coin:ZEN, post_coin:USDT, p&l:0.005066585130033108 USDT
exchange:husdtpp, pre_coin:AKRO, post_coin:USDT, p&l:-0.002267556824140482 USDT
exchange:husdtpp, pre_coin:BAT, post_coin:USDT, p&l:-0.0069807243573440925 USDT
exchange:huobi, pre_coin:IOTA, post_coin:BTC, p&l:0.004217432052483705 BTC
exchange:husdtcpp, pre_coin:DOGE, post_coin:USDT, p&l:0.022806060455152544 USDT
exchange:okex, pre_coin:ETH, post_coin:USDT, p&l:0.0023685104936697066 USDT
exchange:huobi, pre_coin:HBAR, post_coin:USDT, p&l:-0.02822147269800046 USDT
exchange:okex, pre_coin:BCH, post_coin:USDT, p&l:0.013157519038559107 USDT
exchange:huobi, pre_coin:NKN, post_coin:BTC, p&l:-0.0017987616668373452 BTC
exchange:binance, pre_coin:AXS, post_coin:BTC, p&l:-0.0057330731589559925 BTC
exchange:binance, pre_coin:TOMO, post_coin:USDT, p&l:-0.019713741452812572 USDT
exchange:binance, pre_coin:MDX, post_coin:BTC, p&l:-0.008411776487081912 BTC
exchange:binance, pre_coin:BLZ, post_coin:BTC, p&l:-0.0050890585241729624 BTC
exchange:ftx, pre_coin:MKR, post_coin:USD, p&l:0.002016803570666248 USD
exchange:husdtpp, pre_coin:OMG, post_coin:USDT, p&l:-0.0005299814037957873 USDT
exchange:huobi, pre_coin:ADA, post_coin:BTC, p&l:0 BTC
exchange:binance, pre_coin:CELR, post_coin:BTC, p&l:-0.10894306133319798 BTC
exchange:ftx, pre_coin:SNX, post_coin:USD, p&l:0.017907651185727236 USD
exchange:binance, pre_coin:FLM, post_coin:BUSD, p&l:0.01490450962385137 BUSD
exchange:binance, pre_coin:UNI, post_coin:USDT, p&l:-0.005616439907164983 USDT
exchange:huobi, pre_coin:WBTC, post_coin:USDT, p&l:-0.01030770858023844 USDT
exchange:ftxfuturepp, pre_coin:AVAX, post_coin:USD, p&l:-0.004437109204183165 USD
exchange:okex, pre_coin:SOL, post_coin:BTC, p&l:0.016643738823618026 BTC
